image_path,mask_path,n_mask_pixel,uid,pixel_percentage
/data/jimmy15923/cg_kidney_seg/train/S2016-24259_4_6/image/S2016-24259_4_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-24259_4_6/mask/S2016-24259_4_6_mask.jpg,27788,S2016-24259_4_6,2.7788
/data/jimmy15923/cg_kidney_seg/train/S2016-4354_7_3/image/S2016-4354_7_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4354_7_3/mask/S2016-4354_7_3_mask.jpg,45822,S2016-4354_7_3,4.5822
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_2_3/image/S2016-25390_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_2_3/mask/S2016-25390_2_3_mask.jpg,37923,S2016-25390_2_3,3.7923
/data/jimmy15923/cg_kidney_seg/train/S2016-4354X_4_3/image/S2016-4354X_4_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4354X_4_3/mask/S2016-4354X_4_3_mask.jpg,8743,S2016-4354X_4_3,0.8743
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_4_6/image/S2016-25390_4_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_4_6/mask/S2016-25390_4_6_mask.jpg,47238,S2016-25390_4_6,4.7238
/data/jimmy15923/cg_kidney_seg/train/S2016-30816_2_3/image/S2016-30816_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30816_2_3/mask/S2016-30816_2_3_mask.jpg,8316,S2016-30816_2_3,0.8316
/data/jimmy15923/cg_kidney_seg/train/S2016-19632_5_2/image/S2016-19632_5_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-19632_5_2/mask/S2016-19632_5_2_mask.jpg,35332,S2016-19632_5_2,3.5332
/data/jimmy15923/cg_kidney_seg/train/S2016-33151_2_9/image/S2016-33151_2_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33151_2_9/mask/S2016-33151_2_9_mask.jpg,6230,S2016-33151_2_9,0.623
/data/jimmy15923/cg_kidney_seg/train/S2016-13292_7_3/image/S2016-13292_7_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13292_7_3/mask/S2016-13292_7_3_mask.jpg,12354,S2016-13292_7_3,1.2354
/data/jimmy15923/cg_kidney_seg/train/S2016-37129_8_16/image/S2016-37129_8_16_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-37129_8_16/mask/S2016-37129_8_16_mask.jpg,13090,S2016-37129_8_16,1.309
/data/jimmy15923/cg_kidney_seg/train/S2016-30816_7_3/image/S2016-30816_7_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30816_7_3/mask/S2016-30816_7_3_mask.jpg,21722,S2016-30816_7_3,2.1722
/data/jimmy15923/cg_kidney_seg/train/S2016-12812_4_3/image/S2016-12812_4_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12812_4_3/mask/S2016-12812_4_3_mask.jpg,43102,S2016-12812_4_3,4.3102
/data/jimmy15923/cg_kidney_seg/train/S2016-26926_4_4/image/S2016-26926_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26926_4_4/mask/S2016-26926_4_4_mask.jpg,44212,S2016-26926_4_4,4.4212
/data/jimmy15923/cg_kidney_seg/train/S2016-12988_4_4/image/S2016-12988_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12988_4_4/mask/S2016-12988_4_4_mask.jpg,29442,S2016-12988_4_4,2.9442
/data/jimmy15923/cg_kidney_seg/train/S2016-18471_5_4/image/S2016-18471_5_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18471_5_4/mask/S2016-18471_5_4_mask.jpg,9885,S2016-18471_5_4,0.9885
/data/jimmy15923/cg_kidney_seg/train/S2016-18472_4_5/image/S2016-18472_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18472_4_5/mask/S2016-18472_4_5_mask.jpg,88285,S2016-18472_4_5,8.8285
/data/jimmy15923/cg_kidney_seg/train/S2016-16235_5_4/image/S2016-16235_5_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16235_5_4/mask/S2016-16235_5_4_mask.jpg,56360,S2016-16235_5_4,5.636
/data/jimmy15923/cg_kidney_seg/train/S2016-15757_10_2/image/S2016-15757_10_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15757_10_2/mask/S2016-15757_10_2_mask.jpg,65761,S2016-15757_10_2,6.5761
/data/jimmy15923/cg_kidney_seg/train/S2016-34761_4_1/image/S2016-34761_4_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-34761_4_1/mask/S2016-34761_4_1_mask.jpg,38549,S2016-34761_4_1,3.8549
/data/jimmy15923/cg_kidney_seg/train/S2016-15368_3_7/image/S2016-15368_3_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15368_3_7/mask/S2016-15368_3_7_mask.jpg,52368,S2016-15368_3_7,5.2368
/data/jimmy15923/cg_kidney_seg/train/S2016-23584_2_7/image/S2016-23584_2_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-23584_2_7/mask/S2016-23584_2_7_mask.jpg,454,S2016-23584_2_7,0.0454
/data/jimmy15923/cg_kidney_seg/train/S2016-22596_3_5/image/S2016-22596_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22596_3_5/mask/S2016-22596_3_5_mask.jpg,10058,S2016-22596_3_5,1.0058
/data/jimmy15923/cg_kidney_seg/train/S2016-13291_5_3/image/S2016-13291_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13291_5_3/mask/S2016-13291_5_3_mask.jpg,8470,S2016-13291_5_3,0.847
/data/jimmy15923/cg_kidney_seg/train/S2016-13680_2_4/image/S2016-13680_2_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13680_2_4/mask/S2016-13680_2_4_mask.jpg,26096,S2016-13680_2_4,2.6096
/data/jimmy15923/cg_kidney_seg/train/S2016-19632_2_4/image/S2016-19632_2_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-19632_2_4/mask/S2016-19632_2_4_mask.jpg,6357,S2016-19632_2_4,0.6357
/data/jimmy15923/cg_kidney_seg/train/S2016-11412_3_2/image/S2016-11412_3_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-11412_3_2/mask/S2016-11412_3_2_mask.jpg,50893,S2016-11412_3_2,5.0893
/data/jimmy15923/cg_kidney_seg/train/S2016-42161_2_3/image/S2016-42161_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-42161_2_3/mask/S2016-42161_2_3_mask.jpg,35710,S2016-42161_2_3,3.571
/data/jimmy15923/cg_kidney_seg/train/S2016-36363_3_9/image/S2016-36363_3_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-36363_3_9/mask/S2016-36363_3_9_mask.jpg,16296,S2016-36363_3_9,1.6296
/data/jimmy15923/cg_kidney_seg/train/S2016-507_5_9/image/S2016-507_5_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-507_5_9/mask/S2016-507_5_9_mask.jpg,1253,S2016-507_5_9,0.1253
/data/jimmy15923/cg_kidney_seg/train/S2016-8667_4_1/image/S2016-8667_4_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8667_4_1/mask/S2016-8667_4_1_mask.jpg,32572,S2016-8667_4_1,3.2572
/data/jimmy15923/cg_kidney_seg/train/S2016-33151_4_3/image/S2016-33151_4_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33151_4_3/mask/S2016-33151_4_3_mask.jpg,78576,S2016-33151_4_3,7.8576
/data/jimmy15923/cg_kidney_seg/train/S2016-14588_3_3/image/S2016-14588_3_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-14588_3_3/mask/S2016-14588_3_3_mask.jpg,13657,S2016-14588_3_3,1.3657
/data/jimmy15923/cg_kidney_seg/train/S2016-28676_2_1/image/S2016-28676_2_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-28676_2_1/mask/S2016-28676_2_1_mask.jpg,24454,S2016-28676_2_1,2.4454
/data/jimmy15923/cg_kidney_seg/train/S2016-15757_5_3/image/S2016-15757_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15757_5_3/mask/S2016-15757_5_3_mask.jpg,7159,S2016-15757_5_3,0.7159
/data/jimmy15923/cg_kidney_seg/train/S2016-19625_3_8/image/S2016-19625_3_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-19625_3_8/mask/S2016-19625_3_8_mask.jpg,15112,S2016-19625_3_8,1.5112
/data/jimmy15923/cg_kidney_seg/train/S2016-13595_6_4/image/S2016-13595_6_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13595_6_4/mask/S2016-13595_6_4_mask.jpg,6051,S2016-13595_6_4,0.6051
/data/jimmy15923/cg_kidney_seg/train/S2016-27883_6_6/image/S2016-27883_6_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27883_6_6/mask/S2016-27883_6_6_mask.jpg,9677,S2016-27883_6_6,0.9677
/data/jimmy15923/cg_kidney_seg/train/S2016-20501_5_3/image/S2016-20501_5_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20501_5_3/mask/S2016-20501_5_3_mask.jpg,20796,S2016-20501_5_3,2.0796
/data/jimmy15923/cg_kidney_seg/train/S2016-34761_5_2/image/S2016-34761_5_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-34761_5_2/mask/S2016-34761_5_2_mask.jpg,55139,S2016-34761_5_2,5.5139
/data/jimmy15923/cg_kidney_seg/train/S2016-3653_4_6/image/S2016-3653_4_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-3653_4_6/mask/S2016-3653_4_6_mask.jpg,67518,S2016-3653_4_6,6.7518
/data/jimmy15923/cg_kidney_seg/train/S2016-6606_4_8/image/S2016-6606_4_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-6606_4_8/mask/S2016-6606_4_8_mask.jpg,18069,S2016-6606_4_8,1.8069
/data/jimmy15923/cg_kidney_seg/train/S2016-26531_3_5/image/S2016-26531_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26531_3_5/mask/S2016-26531_3_5_mask.jpg,60713,S2016-26531_3_5,6.0713
/data/jimmy15923/cg_kidney_seg/train/S2016-24259_5_5/image/S2016-24259_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-24259_5_5/mask/S2016-24259_5_5_mask.jpg,81079,S2016-24259_5_5,8.1079
/data/jimmy15923/cg_kidney_seg/train/S2016-23877_4_8/image/S2016-23877_4_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-23877_4_8/mask/S2016-23877_4_8_mask.jpg,34317,S2016-23877_4_8,3.4317
/data/jimmy15923/cg_kidney_seg/train/S2016-12422_4_3/image/S2016-12422_4_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-12422_4_3/mask/S2016-12422_4_3_mask.jpg,72411,S2016-12422_4_3,7.2411
/data/jimmy15923/cg_kidney_seg/train/S2016-26926_4_5/image/S2016-26926_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26926_4_5/mask/S2016-26926_4_5_mask.jpg,609,S2016-26926_4_5,0.0609
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_5_10/image/S2016-25390_5_10_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_5_10/mask/S2016-25390_5_10_mask.jpg,20146,S2016-25390_5_10,2.0146
/data/jimmy15923/cg_kidney_seg/train/S2016-38399_2_4/image/S2016-38399_2_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38399_2_4/mask/S2016-38399_2_4_mask.jpg,6011,S2016-38399_2_4,0.6011
/data/jimmy15923/cg_kidney_seg/train/S2016-6007_3_7/image/S2016-6007_3_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-6007_3_7/mask/S2016-6007_3_7_mask.jpg,49384,S2016-6007_3_7,4.9384
/data/jimmy15923/cg_kidney_seg/train/S2016-27539_4_5/image/S2016-27539_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27539_4_5/mask/S2016-27539_4_5_mask.jpg,21303,S2016-27539_4_5,2.1303
/data/jimmy15923/cg_kidney_seg/train/S2016-16235_3_5/image/S2016-16235_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-16235_3_5/mask/S2016-16235_3_5_mask.jpg,98740,S2016-16235_3_5,9.874
/data/jimmy15923/cg_kidney_seg/train/S2016-19632_2_2/image/S2016-19632_2_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-19632_2_2/mask/S2016-19632_2_2_mask.jpg,31339,S2016-19632_2_2,3.1339
/data/jimmy15923/cg_kidney_seg/train/S2016-19632_6_1/image/S2016-19632_6_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-19632_6_1/mask/S2016-19632_6_1_mask.jpg,37280,S2016-19632_6_1,3.728
/data/jimmy15923/cg_kidney_seg/train/S2016-507_6_8/image/S2016-507_6_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-507_6_8/mask/S2016-507_6_8_mask.jpg,15652,S2016-507_6_8,1.5652
/data/jimmy15923/cg_kidney_seg/train/S2016-20499_2_3/image/S2016-20499_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20499_2_3/mask/S2016-20499_2_3_mask.jpg,6616,S2016-20499_2_3,0.6616
/data/jimmy15923/cg_kidney_seg/train/S2016-23877_5_8/image/S2016-23877_5_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-23877_5_8/mask/S2016-23877_5_8_mask.jpg,28109,S2016-23877_5_8,2.8109
/data/jimmy15923/cg_kidney_seg/train/S2016-14721_5_6/image/S2016-14721_5_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-14721_5_6/mask/S2016-14721_5_6_mask.jpg,69651,S2016-14721_5_6,6.9651
/data/jimmy15923/cg_kidney_seg/train/S2016-22267_7_7/image/S2016-22267_7_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22267_7_7/mask/S2016-22267_7_7_mask.jpg,7201,S2016-22267_7_7,0.7201
/data/jimmy15923/cg_kidney_seg/train/S2016-40710_4_4/image/S2016-40710_4_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40710_4_4/mask/S2016-40710_4_4_mask.jpg,44281,S2016-40710_4_4,4.4281
/data/jimmy15923/cg_kidney_seg/train/S2016-13859_2_3/image/S2016-13859_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13859_2_3/mask/S2016-13859_2_3_mask.jpg,25227,S2016-13859_2_3,2.5227
/data/jimmy15923/cg_kidney_seg/train/S2016-28430_4_2/image/S2016-28430_4_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-28430_4_2/mask/S2016-28430_4_2_mask.jpg,46066,S2016-28430_4_2,4.6066
/data/jimmy15923/cg_kidney_seg/train/S2016-725_3_1/image/S2016-725_3_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-725_3_1/mask/S2016-725_3_1_mask.jpg,2324,S2016-725_3_1,0.2324
/data/jimmy15923/cg_kidney_seg/train/S2016-38950_4_9/image/S2016-38950_4_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38950_4_9/mask/S2016-38950_4_9_mask.jpg,4844,S2016-38950_4_9,0.4844
/data/jimmy15923/cg_kidney_seg/train/S2016-20501_7_3/image/S2016-20501_7_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20501_7_3/mask/S2016-20501_7_3_mask.jpg,29007,S2016-20501_7_3,2.9007
/data/jimmy15923/cg_kidney_seg/train/S2016-27883_4_3/image/S2016-27883_4_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27883_4_3/mask/S2016-27883_4_3_mask.jpg,7426,S2016-27883_4_3,0.7426
/data/jimmy15923/cg_kidney_seg/train/S2016-40625_6_4/image/S2016-40625_6_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40625_6_4/mask/S2016-40625_6_4_mask.jpg,61996,S2016-40625_6_4,6.1996
/data/jimmy15923/cg_kidney_seg/train/S2016-27429_5_4/image/S2016-27429_5_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27429_5_4/mask/S2016-27429_5_4_mask.jpg,55022,S2016-27429_5_4,5.5022
/data/jimmy15923/cg_kidney_seg/train/S2016-26612_6_2/image/S2016-26612_6_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26612_6_2/mask/S2016-26612_6_2_mask.jpg,21280,S2016-26612_6_2,2.128
/data/jimmy15923/cg_kidney_seg/train/S2016-26432_7_4/image/S2016-26432_7_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26432_7_4/mask/S2016-26432_7_4_mask.jpg,2322,S2016-26432_7_4,0.2322
/data/jimmy15923/cg_kidney_seg/train/S2016-32406_5_8/image/S2016-32406_5_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-32406_5_8/mask/S2016-32406_5_8_mask.jpg,8668,S2016-32406_5_8,0.8668
/data/jimmy15923/cg_kidney_seg/train/S2016-13291_6_3/image/S2016-13291_6_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13291_6_3/mask/S2016-13291_6_3_mask.jpg,97688,S2016-13291_6_3,9.7688
/data/jimmy15923/cg_kidney_seg/train/S2016-32406_3_8/image/S2016-32406_3_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-32406_3_8/mask/S2016-32406_3_8_mask.jpg,1174,S2016-32406_3_8,0.1174
/data/jimmy15923/cg_kidney_seg/train/S2016-1332_5_4/image/S2016-1332_5_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-1332_5_4/mask/S2016-1332_5_4_mask.jpg,10799,S2016-1332_5_4,1.0799
/data/jimmy15923/cg_kidney_seg/train/S2016-8068_6_2/image/S2016-8068_6_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8068_6_2/mask/S2016-8068_6_2_mask.jpg,21978,S2016-8068_6_2,2.1978
/data/jimmy15923/cg_kidney_seg/train/S2016-8667_4_2/image/S2016-8667_4_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8667_4_2/mask/S2016-8667_4_2_mask.jpg,9847,S2016-8667_4_2,0.9847
/data/jimmy15923/cg_kidney_seg/train/S2016-4874_6_7/image/S2016-4874_6_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4874_6_7/mask/S2016-4874_6_7_mask.jpg,2302,S2016-4874_6_7,0.2302
/data/jimmy15923/cg_kidney_seg/train/S2016-26926_3_5/image/S2016-26926_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26926_3_5/mask/S2016-26926_3_5_mask.jpg,1686,S2016-26926_3_5,0.1686
/data/jimmy15923/cg_kidney_seg/train/S2016-20501_7_8/image/S2016-20501_7_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20501_7_8/mask/S2016-20501_7_8_mask.jpg,58655,S2016-20501_7_8,5.8655
/data/jimmy15923/cg_kidney_seg/train/S2016-40710_3_5/image/S2016-40710_3_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40710_3_5/mask/S2016-40710_3_5_mask.jpg,18948,S2016-40710_3_5,1.8948
/data/jimmy15923/cg_kidney_seg/train/S2016-15059_2_3/image/S2016-15059_2_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15059_2_3/mask/S2016-15059_2_3_mask.jpg,15068,S2016-15059_2_3,1.5068
/data/jimmy15923/cg_kidney_seg/train/S2016-4874_6_6/image/S2016-4874_6_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4874_6_6/mask/S2016-4874_6_6_mask.jpg,64815,S2016-4874_6_6,6.4815
/data/jimmy15923/cg_kidney_seg/train/S2016-22267_6_9/image/S2016-22267_6_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22267_6_9/mask/S2016-22267_6_9_mask.jpg,29521,S2016-22267_6_9,2.9521
/data/jimmy15923/cg_kidney_seg/train/S2016-25390_3_7/image/S2016-25390_3_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-25390_3_7/mask/S2016-25390_3_7_mask.jpg,14375,S2016-25390_3_7,1.4375
/data/jimmy15923/cg_kidney_seg/train/S2016-13595_5_1/image/S2016-13595_5_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13595_5_1/mask/S2016-13595_5_1_mask.jpg,36885,S2016-13595_5_1,3.6885
/data/jimmy15923/cg_kidney_seg/train/S2016-18472_4_1/image/S2016-18472_4_1_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-18472_4_1/mask/S2016-18472_4_1_mask.jpg,8977,S2016-18472_4_1,0.8977
/data/jimmy15923/cg_kidney_seg/train/S2016-26432_4_5/image/S2016-26432_4_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-26432_4_5/mask/S2016-26432_4_5_mask.jpg,24109,S2016-26432_4_5,2.4109
/data/jimmy15923/cg_kidney_seg/train/S2016-4874_5_12/image/S2016-4874_5_12_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-4874_5_12/mask/S2016-4874_5_12_mask.jpg,43314,S2016-4874_5_12,4.3314
/data/jimmy15923/cg_kidney_seg/train/S2016-34761_5_6/image/S2016-34761_5_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-34761_5_6/mask/S2016-34761_5_6_mask.jpg,13187,S2016-34761_5_6,1.3187
/data/jimmy15923/cg_kidney_seg/train/S2016-24259_6_4/image/S2016-24259_6_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-24259_6_4/mask/S2016-24259_6_4_mask.jpg,69252,S2016-24259_6_4,6.9252
/data/jimmy15923/cg_kidney_seg/train/S2016-30816_7_5/image/S2016-30816_7_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-30816_7_5/mask/S2016-30816_7_5_mask.jpg,34007,S2016-30816_7_5,3.4007
/data/jimmy15923/cg_kidney_seg/train/S2016-35909_7_7/image/S2016-35909_7_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-35909_7_7/mask/S2016-35909_7_7_mask.jpg,33684,S2016-35909_7_7,3.3684
/data/jimmy15923/cg_kidney_seg/train/S2016-13595_5_16/image/S2016-13595_5_16_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13595_5_16/mask/S2016-13595_5_16_mask.jpg,204422,S2016-13595_5_16,20.4422
/data/jimmy15923/cg_kidney_seg/train/S2016-27429_7_4/image/S2016-27429_7_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27429_7_4/mask/S2016-27429_7_4_mask.jpg,16851,S2016-27429_7_4,1.6851
/data/jimmy15923/cg_kidney_seg/train/S2016-20501_5_8/image/S2016-20501_5_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-20501_5_8/mask/S2016-20501_5_8_mask.jpg,64156,S2016-20501_5_8,6.4156
/data/jimmy15923/cg_kidney_seg/train/S2016-507_5_8/image/S2016-507_5_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-507_5_8/mask/S2016-507_5_8_mask.jpg,2222,S2016-507_5_8,0.2222
/data/jimmy15923/cg_kidney_seg/train/S2016-38398_6_7/image/S2016-38398_6_7_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-38398_6_7/mask/S2016-38398_6_7_mask.jpg,5410,S2016-38398_6_7,0.541
/data/jimmy15923/cg_kidney_seg/train/S2016-22596_1_3/image/S2016-22596_1_3_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22596_1_3/mask/S2016-22596_1_3_mask.jpg,247,S2016-22596_1_3,0.0247
/data/jimmy15923/cg_kidney_seg/train/S2016-13595_8_5/image/S2016-13595_8_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-13595_8_5/mask/S2016-13595_8_5_mask.jpg,111,S2016-13595_8_5,0.0111
/data/jimmy15923/cg_kidney_seg/train/S2016-40139_5_5/image/S2016-40139_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40139_5_5/mask/S2016-40139_5_5_mask.jpg,37334,S2016-40139_5_5,3.7334
/data/jimmy15923/cg_kidney_seg/train/S2016-37129_6_16/image/S2016-37129_6_16_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-37129_6_16/mask/S2016-37129_6_16_mask.jpg,28800,S2016-37129_6_16,2.88
/data/jimmy15923/cg_kidney_seg/train/S2016-33570_5_5/image/S2016-33570_5_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33570_5_5/mask/S2016-33570_5_5_mask.jpg,24041,S2016-33570_5_5,2.4041
/data/jimmy15923/cg_kidney_seg/train/S2016-8307_2_4/image/S2016-8307_2_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-8307_2_4/mask/S2016-8307_2_4_mask.jpg,3552,S2016-8307_2_4,0.3552
/data/jimmy15923/cg_kidney_seg/train/S2016-11240_6_4/image/S2016-11240_6_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-11240_6_4/mask/S2016-11240_6_4_mask.jpg,37917,S2016-11240_6_4,3.7917
/data/jimmy15923/cg_kidney_seg/train/S2016-40980_5_2/image/S2016-40980_5_2_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-40980_5_2/mask/S2016-40980_5_2_mask.jpg,4460,S2016-40980_5_2,0.446
/data/jimmy15923/cg_kidney_seg/train/S2016-27429_1_4/image/S2016-27429_1_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-27429_1_4/mask/S2016-27429_1_4_mask.jpg,41974,S2016-27429_1_4,4.1974
/data/jimmy15923/cg_kidney_seg/train/S2016-726_6_8/image/S2016-726_6_8_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-726_6_8/mask/S2016-726_6_8_mask.jpg,3439,S2016-726_6_8,0.3439
/data/jimmy15923/cg_kidney_seg/train/S2016-3650_4_6/image/S2016-3650_4_6_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-3650_4_6/mask/S2016-3650_4_6_mask.jpg,13153,S2016-3650_4_6,1.3153
/data/jimmy15923/cg_kidney_seg/train/S2016-23877_4_10/image/S2016-23877_4_10_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-23877_4_10/mask/S2016-23877_4_10_mask.jpg,61424,S2016-23877_4_10,6.1424
/data/jimmy15923/cg_kidney_seg/train/S2016-33151_3_9/image/S2016-33151_3_9_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-33151_3_9/mask/S2016-33151_3_9_mask.jpg,9355,S2016-33151_3_9,0.9355
/data/jimmy15923/cg_kidney_seg/train/S2016-15059_6_5/image/S2016-15059_6_5_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-15059_6_5/mask/S2016-15059_6_5_mask.jpg,12175,S2016-15059_6_5,1.2175
/data/jimmy15923/cg_kidney_seg/train/S2016-22596_2_4/image/S2016-22596_2_4_slide.jpg,/data/jimmy15923/cg_kidney_seg/train/S2016-22596_2_4/mask/S2016-22596_2_4_mask.jpg,70099,S2016-22596_2_4,7.0099
